date,user_id,amount,card
2017-01-01,98426,100,Visa
2017-01-01,585855,50,MasterCard
2017-01-01,279861,200,MasterCard
2017-01-01,99690,150,MasterCard
2017-01-01,73421,100,Visa
2017-01-01,484812,100,Visa
2017-01-01,543621,200,Visa
2017-01-01,390228,100,Visa
2017-01-01,532512,150,Visa
2017-01-01,68258,100,Visa
2017-01-01,25259,150,MasterCard
2017-01-01,325818,150,MasterCard
2017-01-01,354702,200,Visa
2017-01-01,494312,100,Visa
2017-01-01,463066,100,AMEX
2017-01-01,426469,150,AMEX
2017-01-01,72992,200,Visa
2017-01-01,334772,100,Visa
2017-01-01,79190,50,AMEX
2017-01-01,105313,200,AMEX
2017-01-01,12309,150,AMEX
2017-01-01,90186,50,Visa
2017-01-01,569596,50,AMEX
2017-01-01,4535,150,AMEX
2017-01-01,94544,50,Visa
2017-01-01,539156,50,AMEX
2017-01-01,164287,100,AMEX
2017-01-01,301767,200,AMEX
2017-01-01,215304,100,MasterCard
2017-01-01,57304,150,Visa
2017-01-01,26869,200,AMEX
2017-01-01,426935,200,MasterCard
2017-01-01,63608,150,Visa
2017-01-01,266176,50,AMEX
2017-01-01,550998,150,AMEX
2017-01-01,596973,200,MasterCard
2017-01-01,69500,150,AMEX
2017-01-01,155821,100,MasterCard
2017-01-01,517731,50,Visa
2017-01-01,436362,200,MasterCard
2017-01-01,229597,150,Visa
2017-01-01,360129,200,Visa
2017-01-01,488456,150,Visa
2017-01-01,552260,100,Visa
2017-01-01,424876,150,Visa
2017-01-01,43153,150,Visa
2017-01-01,427279,50,MasterCard
2017-01-01,493727,200,MasterCard
2017-01-01,326618,100,MasterCard
2017-01-01,10619,50,AMEX
2017-01-01,58576,150,MasterCard
2017-01-01,310819,200,AMEX
2017-01-01,582987,50,MasterCard
2017-01-01,44441,150,Visa
2017-01-01,43339,200,MasterCard
2017-01-01,109036,200,AMEX
2017-01-01,556328,50,AMEX
2017-01-01,151716,100,MasterCard
2017-01-01,289895,100,AMEX
2017-01-01,92862,50,MasterCard
2017-01-01,374384,100,Visa
2017-01-01,318838,100,Visa
2017-01-01,523103,150,Visa
2017-01-01,153428,100,MasterCard
2017-01-01,225677,50,MasterCard
2017-01-01,485773,50,AMEX
2017-01-01,295531,150,AMEX
2017-01-01,191677,50,Visa
2017-01-01,578873,100,AMEX
2017-01-01,222480,50,Visa
2017-01-01,239137,200,Visa
2017-01-01,42956,150,AMEX
2017-01-01,6740,200,Visa
2017-01-01,83444,150,Visa
2017-01-01,433910,150,AMEX
2017-01-01,154579,50,MasterCard
2017-01-01,443615,200,AMEX
2017-01-01,306899,100,AMEX
2017-01-01,426773,100,MasterCard
2017-01-01,276161,100,MasterCard
2017-01-01,178248,100,Visa
2017-01-01,510978,50,AMEX
2017-01-01,408232,50,AMEX
2017-01-01,522012,150,AMEX
2017-01-01,1764,200,AMEX
2017-01-01,480896,50,Visa
2017-01-01,438877,100,MasterCard
2017-01-01,160462,100,MasterCard
2017-01-01,25671,50,Visa
2017-01-01,22627,100,MasterCard
2017-01-01,5241,150,AMEX
2017-01-01,155435,200,MasterCard
2017-01-01,185521,100,MasterCard
2017-01-01,5635,100,Visa
2017-01-01,371643,50,MasterCard
2017-01-01,436788,50,MasterCard
2017-01-01,234875,200,MasterCard
2017-01-01,434851,150,MasterCard
2017-01-01,526453,200,MasterCard
2017-01-01,439231,150,AMEX
2017-01-01,405305,150,AMEX
2017-01-01,435735,150,Visa
2017-01-01,591210,200,MasterCard
2017-01-01,31469,100,Visa
2017-01-01,180315,50,MasterCard
2017-01-01,70195,150,Visa
2017-01-01,280311,150,AMEX
2017-01-01,353363,200,Visa
2017-01-01,56952,100,AMEX
2017-01-01,266499,200,Visa
2017-01-01,462410,150,MasterCard
2017-01-01,436078,100,Visa
2017-01-01,55621,100,MasterCard
2017-01-01,488674,100,Visa
2017-01-01,371728,200,MasterCard
2017-01-01,467666,100,MasterCard
2017-01-01,465329,100,Visa
2017-01-01,186509,200,AMEX
2017-01-01,424268,50,Visa
2017-01-01,43660,200,AMEX
2017-01-01,400466,50,Visa
2017-01-01,403318,50,Visa
2017-01-01,299887,150,AMEX
2017-01-01,596761,100,AMEX
2017-01-01,468204,100,Visa
2017-01-01,385585,100,MasterCard
2017-01-01,56302,150,MasterCard
2017-01-01,370441,100,AMEX
2017-01-01,451301,100,AMEX
2017-01-01,119577,50,AMEX
2017-01-01,362157,50,MasterCard
2017-01-01,27597,50,AMEX
2017-01-01,206938,50,MasterCard
2017-01-01,286328,200,Visa
2017-01-01,39634,100,AMEX
2017-01-01,19820,100,Visa
2017-01-01,19029,50,AMEX
2017-01-01,598368,50,Visa
2017-01-01,526589,150,Visa
2017-01-01,593924,150,AMEX
2017-01-01,231829,150,Visa
2017-01-01,61914,200,AMEX
2017-01-01,76562,100,AMEX
2017-01-01,432136,150,Visa
2017-01-01,266754,150,MasterCard
2017-01-01,562661,150,Visa
2017-01-01,419516,200,Visa
2017-01-01,299111,200,AMEX
2017-01-01,206421,50,AMEX
2017-01-01,125350,150,AMEX
2017-01-01,219404,100,MasterCard
2017-01-01,51588,200,AMEX
2017-01-01,581830,100,Visa
2017-01-01,439449,50,Visa
2017-01-01,547298,50,Visa
2017-01-01,385201,50,Visa
2017-01-01,404185,150,Visa
2017-01-01,504026,50,Visa
2017-01-01,60489,50,MasterCard
2017-01-01,341130,100,Visa
2017-01-01,287112,150,MasterCard
2017-01-01,530249,150,MasterCard
2017-01-01,134030,150,MasterCard
2017-01-01,303315,50,Visa
2017-01-01,286725,50,MasterCard
2017-01-01,420892,200,Visa
2017-01-01,147233,200,AMEX
2017-01-01,270016,100,Visa
2017-01-01,244065,200,AMEX
2017-01-01,222144,200,AMEX
2017-01-01,440097,100,MasterCard
2017-01-01,309261,100,Visa
2017-01-01,95496,100,Visa
2017-01-01,397622,100,MasterCard
2017-01-01,107550,150,MasterCard
2017-01-01,581767,100,Visa
2017-01-01,334836,150,MasterCard
2017-01-01,226188,200,AMEX
2017-01-01,538479,50,Visa
2017-01-01,342154,100,Visa
2017-01-01,121621,200,MasterCard
2017-01-01,63922,200,MasterCard
2017-01-01,122997,100,AMEX
2017-01-01,32796,100,Visa
2017-01-01,505717,100,AMEX
2017-01-01,195299,100,Visa
2017-01-01,24196,200,Visa
2017-01-01,428367,100,AMEX
2017-01-01,97365,200,Visa
2017-01-01,203934,200,MasterCard
2017-01-01,553524,150,AMEX
2017-01-01,539554,150,Visa
2017-01-01,197158,100,MasterCard
2017-01-01,271696,100,AMEX
2017-01-01,375962,50,MasterCard
2017-01-01,304431,100,Visa
2017-01-01,333707,50,MasterCard
2017-01-01,105358,50,AMEX
2017-01-01,514209,100,Visa
2017-01-01,179835,150,MasterCard
2017-01-01,368759,100,MasterCard
2017-01-01,513283,50,MasterCard
2017-01-01,197219,50,AMEX
2017-01-01,106795,100,MasterCard
2017-01-01,40660,200,MasterCard
2017-01-01,405188,100,Visa
2017-01-01,539957,50,AMEX
2017-01-01,206106,200,MasterCard
2017-01-01,407852,100,MasterCard
2017-01-01,200857,200,MasterCard
2017-01-01,22730,200,MasterCard
2017-01-01,328426,100,Visa
2017-01-01,48554,150,Visa
2017-01-01,342297,150,MasterCard
2017-01-01,285283,100,Visa
2017-01-01,595208,200,AMEX
2017-01-01,237941,200,Visa
2017-01-01,12854,200,MasterCard
2017-01-01,50572,50,Visa
2017-01-01,501235,200,AMEX
2017-01-01,466153,200,MasterCard
2017-01-01,332626,150,Visa
2017-01-01,260732,150,MasterCard
2017-01-01,242007,200,AMEX
2017-01-01,461329,150,Visa
2017-01-01,133345,150,MasterCard
2017-01-01,234414,200,AMEX
2017-01-01,163288,50,Visa
2017-01-01,292649,200,AMEX
2017-01-01,101637,150,MasterCard
2017-01-01,56987,100,AMEX
2017-01-01,46527,200,AMEX
2017-01-01,290451,100,MasterCard
2017-01-01,183762,100,MasterCard
2017-01-01,550072,50,Visa
2017-01-01,552815,150,Visa
2017-01-01,543441,150,MasterCard
2017-01-01,119720,200,Visa
2017-01-01,54151,200,AMEX
2017-01-01,546746,150,AMEX
2017-01-01,77163,50,Visa
2017-01-01,464024,200,MasterCard
2017-01-01,346663,150,Visa
2017-01-01,110309,150,Visa
2017-01-01,147683,100,Visa
2017-01-01,48308,50,AMEX
2017-01-01,567753,150,AMEX
2017-01-01,471064,100,AMEX
2017-01-01,476681,200,Visa
2017-01-01,462631,200,AMEX
2017-01-01,511222,100,Visa
2017-01-01,45630,50,MasterCard
2017-01-01,171183,50,MasterCard
2017-01-01,575193,200,MasterCard
2017-01-01,236907,100,Visa
2017-01-01,122901,100,Visa
2017-01-01,321827,150,MasterCard
2017-01-01,13558,50,MasterCard
2017-01-01,279596,100,MasterCard
2017-01-01,74013,200,Visa
2017-01-01,406421,50,MasterCard
2017-01-01,199404,100,MasterCard
2017-01-01,276776,200,AMEX
2017-01-01,562070,150,MasterCard
2017-01-01,443249,50,AMEX
2017-01-01,35519,100,AMEX
2017-01-01,506919,200,AMEX
2017-01-01,433745,200,MasterCard
2017-01-01,238708,100,Visa
2017-01-01,227394,150,Visa
2017-01-01,517998,100,Visa
2017-01-01,517151,150,Visa
2017-01-01,413193,50,MasterCard
2017-01-01,505642,200,Visa
2017-01-01,18972,100,Visa
2017-01-01,399194,50,AMEX
2017-01-01,509686,100,AMEX
2017-01-01,228189,200,AMEX
2017-01-01,14862,150,Visa
2017-01-01,231192,200,AMEX
2017-01-01,424852,50,AMEX
2017-01-01,435810,50,Visa
2017-01-01,55540,200,AMEX
2017-01-01,396263,100,MasterCard
2017-01-01,534620,100,AMEX
2017-01-01,595474,100,AMEX
2017-01-01,542639,200,AMEX
2017-01-01,200893,150,Visa
2017-01-01,139229,150,MasterCard
2017-01-01,42448,100,Visa
2017-01-01,266295,50,AMEX
2017-01-01,152261,100,Visa
2017-01-01,354104,50,AMEX
2017-01-01,237408,50,MasterCard
2017-01-01,504574,100,AMEX
2017-01-01,448976,50,Visa
2017-01-01,49536,100,MasterCard
2017-01-01,135366,200,AMEX
2017-01-01,92059,50,AMEX
2017-01-01,230560,50,MasterCard
2017-01-01,28864,50,Visa
2017-01-01,252229,100,AMEX
2017-01-01,222063,100,AMEX
2017-01-01,167328,50,Visa
2017-01-01,296697,150,AMEX
2017-01-01,274398,100,Visa
2017-01-01,129264,50,AMEX
2017-01-01,477116,100,AMEX
2017-01-01,428391,50,MasterCard
2017-01-01,200807,100,MasterCard
2017-01-01,26220,200,Visa
2017-01-01,99795,50,Visa
2017-01-01,404615,50,AMEX
2017-01-01,461111,200,AMEX
2017-01-01,477721,50,AMEX
2017-01-01,120053,50,Visa
2017-01-01,359728,100,MasterCard
2017-01-01,529453,100,MasterCard
2017-01-01,493301,100,Visa
2017-01-01,452222,50,AMEX
2017-01-01,313514,150,MasterCard
2017-01-01,198302,100,AMEX
2017-01-01,517914,150,AMEX
2017-01-01,85882,100,MasterCard
2017-01-01,200141,100,MasterCard
2017-01-01,73174,50,Visa
2017-01-01,356185,100,MasterCard
2017-01-01,306085,200,Visa
2017-01-01,184664,150,AMEX
2017-01-01,31496,150,Visa
2017-01-01,560000,150,AMEX
2017-01-01,342398,100,MasterCard
2017-01-01,435507,100,MasterCard
2017-01-01,160666,150,AMEX
2017-01-01,56441,100,AMEX
2017-01-01,498578,100,Visa
2017-01-01,529565,200,Visa
2017-01-01,113947,200,MasterCard
2017-01-01,291222,100,AMEX
2017-01-01,554046,150,MasterCard
2017-01-01,200212,200,Visa
2017-01-01,283108,100,MasterCard
2017-01-01,302033,200,Visa
2017-01-01,189621,150,AMEX
2017-01-01,181658,100,MasterCard
2017-01-01,170767,100,MasterCard
2017-01-01,411445,150,AMEX
2017-01-01,502215,100,AMEX
2017-01-01,481154,150,Visa
2017-01-01,171012,50,MasterCard
2017-01-01,587387,100,Visa
2017-01-01,188829,50,AMEX
2017-01-01,303596,50,AMEX
2017-01-01,368660,50,MasterCard
2017-01-01,14768,200,AMEX
2017-01-01,409775,150,AMEX
2017-01-01,385391,50,MasterCard
2017-01-01,472278,150,AMEX
2017-01-01,508156,150,MasterCard
2017-01-01,575239,200,Visa
2017-01-01,72268,200,AMEX
2017-01-01,150173,200,AMEX
2017-01-01,546162,50,MasterCard
2017-01-01,354622,100,MasterCard
2017-01-01,503691,50,AMEX
2017-01-01,100112,150,Visa
2017-01-01,345937,150,Visa
2017-01-01,67688,150,AMEX
2017-01-01,393182,150,Visa
2017-01-01,133664,100,AMEX
2017-01-01,346955,50,AMEX
2017-01-01,33070,200,Visa
2017-01-01,201631,100,Visa
2017-01-01,449120,150,AMEX
2017-01-01,302303,100,Visa
2017-01-01,271974,150,Visa
2017-01-01,391059,150,AMEX
2017-01-01,269913,200,AMEX
2017-01-01,229422,100,MasterCard
2017-01-01,80805,100,Visa
2017-01-01,250052,100,AMEX
2017-01-01,119870,150,Visa
2017-01-01,161683,150,MasterCard
2017-01-01,390787,150,MasterCard
2017-01-01,357420,150,Visa
2017-01-01,452861,50,Visa
2017-01-01,289542,150,MasterCard
2017-01-01,355711,200,MasterCard
2017-01-01,2462,100,AMEX
2017-01-01,206077,50,AMEX
2017-01-01,192494,50,Visa
2017-01-01,539127,50,Visa
2017-01-01,52490,150,AMEX
2017-01-01,205380,100,Visa
2017-01-01,563178,150,MasterCard
2017-01-01,401544,150,MasterCard
2017-01-01,553932,200,MasterCard
2017-01-01,595846,200,AMEX
2017-01-01,39583,150,AMEX
2017-01-01,267913,200,AMEX
2017-01-01,286290,100,Visa
2017-01-01,212760,200,AMEX
2017-01-01,292583,200,MasterCard
2017-01-01,112038,150,Visa
2017-01-01,510488,50,Visa
2017-01-01,78221,100,MasterCard
2017-01-01,306757,100,Visa
2017-01-01,480374,100,AMEX
2017-01-01,488558,100,AMEX
2017-01-01,117478,100,Visa
2017-01-01,149733,200,AMEX
2017-01-01,307894,50,Visa
2017-01-01,194451,200,AMEX
2017-01-01,69506,200,MasterCard
2017-01-01,490382,100,Visa
2017-01-01,102235,200,Visa
2017-01-01,555296,200,MasterCard
2017-01-01,330196,150,AMEX
2017-01-01,62870,200,MasterCard
2017-01-01,265791,200,AMEX
2017-01-01,536723,50,MasterCard
2017-01-01,460115,50,AMEX
2017-01-01,91136,50,MasterCard
2017-01-01,404136,100,MasterCard
2017-01-01,123629,150,AMEX
2017-01-01,480458,100,AMEX
2017-01-01,362136,50,AMEX
2017-01-01,172841,50,Visa
2017-01-01,102747,50,Visa
2017-01-01,269406,200,MasterCard
2017-01-01,487019,200,AMEX
2017-01-01,575975,100,MasterCard
2017-01-01,146670,100,Visa
2017-01-01,557684,200,Visa
2017-01-01,299648,150,Visa
2017-01-01,211349,150,AMEX
2017-01-01,67340,200,AMEX
2017-01-01,513683,50,AMEX
2017-01-01,239107,200,MasterCard
2017-01-01,583941,100,MasterCard
2017-01-01,244347,150,MasterCard
2017-01-01,351452,50,MasterCard
2017-01-01,468091,50,Visa
2017-01-01,465935,200,MasterCard
2017-01-01,388094,150,MasterCard
2017-01-01,410803,150,MasterCard
2017-01-01,159500,100,MasterCard
2017-01-01,534240,200,MasterCard
2017-01-01,225261,150,Visa
2017-01-01,170104,150,AMEX
2017-01-01,164870,200,MasterCard
2017-01-01,334872,150,MasterCard
2017-01-01,141939,150,MasterCard
2017-01-01,469785,100,MasterCard
2017-01-01,25450,150,AMEX
2017-01-01,194197,100,AMEX
2017-01-01,32873,150,Visa
2017-01-01,395401,150,MasterCard
2017-01-01,226783,200,Visa
2017-01-01,492332,100,Visa
2017-01-01,135270,50,AMEX
2017-01-01,298168,100,AMEX
2017-01-01,525200,100,Visa
2017-01-01,232544,100,MasterCard
2017-01-01,116705,100,MasterCard
2017-01-01,66773,150,MasterCard
2017-01-01,268683,50,AMEX
2017-01-01,269780,50,AMEX
2017-01-01,555833,200,AMEX
2017-01-01,510832,200,MasterCard
2017-01-01,349405,150,AMEX
2017-01-01,66018,100,Visa
2017-01-01,179535,100,MasterCard
2017-01-01,76834,100,MasterCard
2017-01-01,583129,100,AMEX
2017-01-01,175996,100,AMEX
2017-01-01,167807,50,MasterCard
2017-01-01,407708,100,Visa
2017-01-01,217901,100,AMEX
2017-01-01,365144,50,Visa
2017-01-01,402784,200,MasterCard
2017-01-01,398552,200,Visa
2017-01-01,369130,100,AMEX
2017-01-01,209593,100,MasterCard
2017-01-01,71240,100,Visa
2017-01-01,180108,200,Visa
2017-01-01,54860,200,Visa
2017-01-01,19939,50,MasterCard
2017-01-01,569351,50,MasterCard
2017-01-01,581601,100,Visa
2017-01-01,544946,150,AMEX
2017-01-01,317979,100,AMEX
2017-01-01,142550,50,AMEX
2017-01-01,160096,150,Visa
2017-01-01,334685,100,Visa
2017-01-01,573462,150,Visa
2017-01-01,233650,100,AMEX
2017-01-01,230126,200,MasterCard
2017-01-01,217294,200,AMEX
2017-01-01,538948,200,MasterCard
2017-01-01,504867,200,Visa
2017-01-01,445205,150,MasterCard
2017-01-01,78146,200,MasterCard
2017-01-01,111903,150,AMEX
2017-01-01,421877,50,AMEX
2017-01-01,546563,200,AMEX
2017-01-01,135510,200,Visa
2017-01-01,515830,200,Visa
2017-01-01,63310,150,MasterCard
2017-01-01,281693,100,MasterCard
2017-01-01,521817,100,AMEX
2017-01-01,240436,100,AMEX
2017-01-01,295772,150,Visa
2017-01-01,10664,100,MasterCard
2017-01-01,148201,200,Visa
2017-01-01,308004,100,MasterCard
2017-01-01,418481,50,Visa
2017-01-01,572039,150,AMEX
2017-01-01,95203,200,AMEX
2017-01-01,261713,100,Visa
2017-01-01,57694,50,Visa
2017-01-01,210771,100,MasterCard
2017-01-01,339555,150,Visa
2017-01-01,597340,200,Visa
2017-01-01,364903,150,MasterCard
2017-01-01,480601,150,AMEX
2017-01-01,598831,200,Visa
2017-01-01,337444,100,AMEX
2017-01-01,289503,100,MasterCard
2017-01-01,65051,200,AMEX
2017-01-01,367029,150,MasterCard
2017-01-01,298279,50,AMEX
2017-01-01,419995,100,MasterCard
2017-01-01,56713,50,AMEX
2017-01-01,375768,150,Visa
2017-01-01,196562,50,Visa
2017-01-01,59091,150,Visa
2017-01-01,92828,50,AMEX
2017-01-01,240683,150,MasterCard
2017-01-01,348104,150,Visa
2017-01-01,445253,50,Visa
2017-01-01,386423,100,Visa
2017-01-01,146117,200,Visa
2017-01-01,221883,100,MasterCard
2017-01-01,56961,150,AMEX
2017-01-01,7104,200,AMEX
2017-01-01,443335,150,Visa
2017-01-01,499856,100,Visa
2017-01-01,43803,50,MasterCard
2017-01-01,577563,100,Visa
2017-01-01,298952,50,Visa
2017-01-01,28634,100,Visa
2017-01-01,544665,150,AMEX
2017-01-01,44685,100,AMEX
2017-01-01,10060,50,Visa
2017-01-01,160091,200,Visa
2017-01-01,7941,150,MasterCard
2017-01-01,33722,50,Visa
2017-01-01,105871,200,MasterCard
2017-01-01,283680,150,MasterCard
2017-01-01,242345,150,MasterCard
2017-01-01,414942,200,AMEX
2017-01-01,23957,100,AMEX
2017-01-01,300157,200,Visa
2017-01-01,163200,150,MasterCard
2017-01-01,369686,100,AMEX
2017-01-01,375825,200,AMEX
2017-01-01,300037,50,AMEX
2017-01-01,372930,200,AMEX
2017-01-01,256980,150,AMEX
2017-01-01,585653,150,Visa
2017-01-01,12138,50,AMEX
2017-01-01,248385,100,Visa
2017-01-01,56321,150,Visa
2017-01-01,303600,200,Visa
2017-01-01,536665,100,AMEX
2017-01-01,102881,150,AMEX
2017-01-01,543826,50,MasterCard
2017-01-01,326050,150,MasterCard
2017-01-01,396983,200,AMEX
2017-01-01,280894,200,AMEX
2017-01-01,22463,100,Visa
2017-01-01,186540,150,AMEX
2017-01-01,138140,50,Visa
2017-01-01,116215,100,Visa
2017-01-01,354107,200,Visa
2017-01-01,309658,200,Visa
2017-01-01,336700,200,Visa
2017-01-01,442595,150,AMEX
2017-01-01,262772,50,Visa
2017-01-01,198576,200,AMEX
2017-01-01,555470,200,AMEX
2017-01-01,151225,100,MasterCard
2017-01-01,495502,150,Visa
2017-01-01,157026,200,AMEX
2017-01-01,321736,150,Visa
2017-01-01,227570,150,MasterCard
2017-01-01,368928,100,MasterCard
2017-01-01,479016,150,AMEX
2017-01-01,74132,150,MasterCard
2017-01-01,385013,50,MasterCard
2017-01-01,599754,200,AMEX
2017-01-01,9352,100,MasterCard
2017-01-01,414025,150,AMEX
2017-01-01,49725,200,Visa
2017-01-01,413031,100,AMEX
2017-01-01,124305,150,MasterCard
2017-01-01,211947,200,MasterCard
2017-01-01,75353,150,Visa
2017-01-01,515833,200,MasterCard
2017-01-01,97680,100,MasterCard
2017-01-01,385989,50,MasterCard
2017-01-01,391656,150,MasterCard
2017-01-01,334563,150,AMEX
2017-01-01,246518,200,Visa
2017-01-01,95277,100,Visa
2017-01-01,311524,150,AMEX
2017-01-01,50839,150,Visa
2017-01-01,551377,50,AMEX
2017-01-01,444661,200,MasterCard
2017-01-01,273498,100,AMEX
2017-01-01,554915,200,MasterCard
2017-01-01,49392,100,Visa
2017-01-01,151317,200,MasterCard
2017-01-01,361420,100,MasterCard
2017-01-01,75431,150,MasterCard
2017-01-01,45144,50,MasterCard
2017-01-01,310840,100,MasterCard
2017-01-01,307543,150,AMEX
2017-01-01,431996,150,MasterCard
2017-01-01,518108,100,MasterCard
2017-01-01,277522,100,Visa
2017-01-01,580584,150,Visa
2017-01-01,305652,50,Visa
2017-01-01,183511,200,AMEX
2017-01-01,456950,50,Visa
2017-01-01,143478,50,MasterCard
2017-01-01,262470,100,Visa
2017-01-01,74601,150,MasterCard
2017-01-01,296043,50,Visa
2017-01-01,411645,200,MasterCard
2017-01-01,386869,200,MasterCard
2017-01-01,465593,200,AMEX
2017-01-01,211177,200,MasterCard
2017-01-01,188031,200,MasterCard
2017-01-01,547683,50,MasterCard
2017-01-01,406150,200,AMEX
2017-01-01,38336,150,MasterCard
2017-01-01,236036,150,Visa
2017-01-01,459527,150,MasterCard
2017-01-01,415302,200,Visa
2017-01-01,178945,50,Visa
2017-01-01,121806,100,AMEX
2017-01-01,309731,200,AMEX
2017-01-01,143005,200,Visa
2017-01-01,247071,50,AMEX
2017-01-01,69794,150,MasterCard
2017-01-01,470273,150,AMEX
2017-01-01,175096,100,AMEX
2017-01-01,88095,100,AMEX
2017-01-01,331900,50,Visa
2017-01-01,429267,200,MasterCard
2017-01-01,82100,150,MasterCard
2017-01-01,446783,100,Visa
2017-01-01,403654,200,Visa
2017-01-01,439850,100,Visa
2017-01-01,81190,150,AMEX
2017-01-01,78843,50,MasterCard
2017-01-01,169698,100,AMEX
2017-01-01,382455,200,Visa
2017-01-01,535309,100,AMEX
2017-01-01,347268,200,AMEX
2017-01-01,548036,200,Visa
2017-01-01,165279,150,Visa
2017-01-01,399570,50,MasterCard
2017-01-01,344100,150,Visa
2017-01-01,94985,150,AMEX
2017-01-01,176784,150,AMEX
2017-01-01,498301,50,AMEX
2017-01-01,297144,100,MasterCard
2017-01-01,269040,200,MasterCard
2017-01-01,422705,100,AMEX
2017-01-01,321739,150,AMEX
2017-01-01,25378,150,Visa
2017-01-01,449724,200,AMEX
2017-01-01,294441,200,MasterCard
2017-01-01,204972,50,MasterCard
2017-01-01,308796,50,Visa
2017-01-01,328561,150,AMEX
2017-01-01,144022,100,MasterCard
2017-01-01,294182,200,AMEX
2017-01-01,25327,150,AMEX
2017-01-01,98182,150,Visa
2017-01-01,337849,200,Visa
2017-01-01,546287,150,AMEX
2017-01-01,335196,200,Visa
2017-01-01,438618,100,AMEX
2017-01-01,158747,50,MasterCard
2017-01-01,85869,150,MasterCard
2017-01-01,284614,50,AMEX
2017-01-01,145279,200,Visa
2017-01-01,381224,50,Visa
2017-01-01,64971,100,Visa
2017-01-01,152172,200,AMEX
2017-01-01,121353,50,AMEX
2017-01-01,347220,150,MasterCard
2017-01-01,278741,100,Visa
2017-01-01,186847,150,MasterCard
2017-01-01,16495,50,MasterCard
2017-01-01,554462,200,AMEX
2017-01-01,138423,200,Visa
2017-01-01,120485,100,Visa
2017-01-01,590793,100,MasterCard
2017-01-01,300112,50,Visa
2017-01-01,186800,150,AMEX
2017-01-01,257154,200,MasterCard
2017-01-01,103079,50,Visa
2017-01-01,56420,50,MasterCard
2017-01-01,248310,150,MasterCard
2017-01-01,465334,200,Visa
2017-01-01,482330,50,Visa
2017-01-01,91804,200,MasterCard
2017-01-01,303937,200,MasterCard
2017-01-01,556792,200,MasterCard
2017-01-01,546284,50,Visa
2017-01-01,227862,200,AMEX
2017-01-01,154485,50,MasterCard
2017-01-01,104333,200,Visa
2017-01-01,433186,50,Visa
2017-01-01,542797,150,Visa
2017-01-01,423354,100,Visa
2017-01-01,441441,150,AMEX
2017-01-01,579920,200,MasterCard
2017-01-01,303670,100,MasterCard
2017-01-01,372968,150,Visa
2017-01-01,171004,50,AMEX
2017-01-01,334850,150,Visa
2017-01-01,426649,200,MasterCard
2017-01-01,46926,50,MasterCard
2017-01-01,196276,150,Visa
2017-01-01,438897,150,MasterCard
2017-01-01,559079,50,MasterCard
2017-01-01,84674,150,MasterCard
2017-01-01,225179,200,MasterCard
2017-01-01,428507,150,AMEX
2017-01-01,587497,50,MasterCard
2017-01-01,252211,50,AMEX
2017-01-01,573538,150,MasterCard
2017-01-01,591233,50,MasterCard
2017-01-01,267398,200,MasterCard
2017-01-01,337674,50,MasterCard
2017-01-01,195032,50,AMEX
2017-01-01,200302,50,AMEX
